Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 538,District 48,Instrument 2,0,0
Hospital 538,District 48,Instrument 3,0,0
Hospital 538,District 48,Instrument 7,0,0
Hospital 538,District 48,Instrument 8,0,0
Hospital 538,District 6,Instrument 2,0,0
Hospital 538,District 8,Instrument 1,0,0
Hospital 538,District 8,Instrument 2,0,0
Hospital 538,District 9,Instrument 2,0,0
Hospital 54,District 10,Instrument 1,0,0
Hospital 54,District 10,Instrument 3,0,0
Hospital 54,District 10,Instrument 4,0,0
Hospital 54,District 10,Instrument 6,0,0
Hospital 54,District 12,Instrument 3,0,0
Hospital 54,District 13,Instrument 1,0,0
Hospital 54,District 13,Instrument 2,0,0
Hospital 54,District 13,Instrument 3,0,0
Hospital 54,District 13,Instrument 4,0,0
Hospital 54,District 13,Instrument 5,0,0
Hospital 54,District 13,Instrument 8,0,0
Hospital 54,District 15,Instrument 1,0,0
Hospital 54,District 15,Instrument 3,0,0
Hospital 54,District 17,Instrument 1,0,0
Hospital 54,District 17,Instrument 3,0,0
Hospital 54,District 17,Instrument 4,0,0
Hospital 54,District 18,Instrument 1,0,0
Hospital 54,District 18,Instrument 4,0,0
Hospital 54,District 18,Instrument 5,0,0
Hospital 54,District 18,Instrument 6,0,0
Hospital 54,District 18,Instrument 7,0,0
Hospital 54,District 19,Instrument 1,0,0
Hospital 54,District 19,Instrument 7,0,0
Hospital 54,District 20,Instrument 1,0,0
Hospital 54,District 20,Instrument 6,0,0
Hospital 54,District 25,Instrument 3,0,0
Hospital 54,District 28,Instrument 1,0,0
Hospital 54,District 28,Instrument 2,0,0
Hospital 54,District 28,Instrument 3,0,0
Hospital 54,District 28,Instrument 4,0,0
Hospital 54,District 28,Instrument 5,0,0
Hospital 54,District 28,Instrument 6,0,0
Hospital 54,District 28,Instrument 7,0,0
Hospital 54,District 29,Instrument 1,0,0
Hospital 54,District 29,Instrument 3,0,0
Hospital 54,District 29,Instrument 4,0,0
Hospital 54,District 32,Instrument 1,0,0
Hospital 54,District 32,Instrument 3,0,0
Hospital 54,District 32,Instrument 5,0,0
Hospital 54,District 34,Instrument 1,0,0
Hospital 54,District 34,Instrument 4,0,0
Hospital 54,District 34,Instrument 5,0,0
Hospital 54,District 35,Instrument 2,0,0
Hospital 54,District 37,Instrument 3,0,0
Hospital 54,District 39,Instrument 1,0,0
Hospital 54,District 39,Instrument 4,0,0
Hospital 54,District 39,Instrument 7,0,0
Hospital 54,District 41,Instrument 1,0,0
Hospital 54,District 42,Instrument 2,0,0
Hospital 54,District 44,Instrument 3,0,0
Hospital 54,District 44,Instrument 7,0,0
Hospital 54,District 45,Instrument 3,0,0
Hospital 54,District 48,Instrument 1,0,0
Hospital 54,District 48,Instrument 3,0,0
Hospital 54,District 48,Instrument 7,0,0
Hospital 54,District 6,Instrument 2,0,0
Hospital 54,District 8,Instrument 1,0,0
Hospital 540,District 13,Instrument 1,0,0
Hospital 540,District 13,Instrument 8,0,0
Hospital 540,District 19,Instrument 5,0,0
Hospital 540,District 20,Instrument 1,0,0
Hospital 540,District 20,Instrument 6,0,0
Hospital 540,District 20,Instrument 7,0,0
Hospital 540,District 23,Instrument 2,0,0
Hospital 540,District 28,Instrument 1,0,0
Hospital 540,District 28,Instrument 6,0,0
Hospital 540,District 3,Instrument 2,0,0
Hospital 540,District 34,Instrument 1,0,0
Hospital 540,District 34,Instrument 4,0,0
Hospital 540,District 35,Instrument 2,0,0
Hospital 540,District 41,Instrument 1,0,0
Hospital 540,District 44,Instrument 2,0,0
Hospital 540,District 44,Instrument 3,0,0
Hospital 540,District 49,Instrument 2,0,0
Hospital 540,District 6,Instrument 2,0,0
Hospital 541,District 13,Instrument 2,0,0
Hospital 541,District 13,Instrument 3,0,0
Hospital 541,District 13,Instrument 8,0,0
Hospital 541,District 32,Instrument 1,0,0
Hospital 541,District 32,Instrument 2,0,0
Hospital 541,District 32,Instrument 3,0,0
Hospital 541,District 32,Instrument 4,0,0
Hospital 541,District 32,Instrument 5,0,0
Hospital 541,District 41,Instrument 1,0,0
Hospital 541,District 41,Instrument 2,0,0
Hospital 541,District 41,Instrument 8,0,0
Hospital 542,District 13,Instrument 1,0,0
Hospital 542,District 13,Instrument 4,0,0
Hospital 542,District 13,Instrument 8,0,0
Hospital 542,District 15,Instrument 1,0,0
Hospital 542,District 15,Instrument 2,0,0
Hospital 542,District 20,Instrument 1,0,0
Hospital 542,District 20,Instrument 6,0,0
Hospital 542,District 20,Instrument 7,0,0
Hospital 542,District 32,Instrument 1,0,0
Hospital 542,District 32,Instrument 2,0,0
Hospital 542,District 32,Instrument 3,0,0
Hospital 542,District 32,Instrument 5,0,0
Hospital 543,District 10,Instrument 1,0,0
Hospital 543,District 10,Instrument 2,0,0
Hospital 543,District 10,Instrument 3,0,0
Hospital 543,District 10,Instrument 4,0,0
Hospital 543,District 10,Instrument 6,0,0
Hospital 543,District 10,Instrument 7,0,0
Hospital 543,District 12,Instrument 2,0,0
Hospital 543,District 12,Instrument 3,0,0
Hospital 543,District 12,Instrument 8,0,0
Hospital 543,District 13,Instrument 1,0,0
Hospital 543,District 13,Instrument 2,0,0
Hospital 543,District 13,Instrument 4,0,0
Hospital 543,District 13,Instrument 5,0,0
Hospital 543,District 18,Instrument 1,0,0
Hospital 543,District 18,Instrument 2,0,0
Hospital 543,District 18,Instrument 3,0,0
Hospital 543,District 18,Instrument 4,0,0
Hospital 543,District 18,Instrument 6,0,0
Hospital 543,District 2,Instrument 1,0,0
Hospital 543,District 20,Instrument 1,0,0
Hospital 543,District 20,Instrument 6,0,0
Hospital 543,District 28,Instrument 1,0,0
Hospital 543,District 28,Instrument 2,0,0
Hospital 543,District 28,Instrument 3,0,0
Hospital 543,District 28,Instrument 4,0,0
Hospital 543,District 28,Instrument 6,0,0
Hospital 543,District 28,Instrument 8,0,0
Hospital 543,District 3,Instrument 2,0,0
Hospital 543,District 32,Instrument 1,0,0
Hospital 543,District 32,Instrument 4,0,0
Hospital 543,District 34,Instrument 1,0,0
Hospital 543,District 34,Instrument 7,0,0
Hospital 543,District 39,Instrument 1,0,0
Hospital 543,District 39,Instrument 2,0,0
Hospital 543,District 39,Instrument 4,0,0
Hospital 543,District 4,Instrument 2,0,0
Hospital 543,District 41,Instrument 1,0,0
Hospital 543,District 41,Instrument 2,0,0
Hospital 543,District 41,Instrument 3,0,0
Hospital 543,District 41,Instrument 5,0,0
Hospital 543,District 44,Instrument 2,0,0
Hospital 543,District 44,Instrument 3,0,0
Hospital 543,District 44,Instrument 7,0,0
Hospital 543,District 48,Instrument 1,0,0
Hospital 543,District 48,Instrument 2,0,0
Hospital 543,District 48,Instrument 3,0,0
Hospital 545,District 18,Instrument 1,0,0
Hospital 545,District 18,Instrument 2,0,0
Hospital 545,District 18,Instrument 3,0,0
Hospital 545,District 18,Instrument 4,0,0
Hospital 545,District 18,Instrument 5,0,0
Hospital 545,District 18,Instrument 6,0,0
Hospital 545,District 28,Instrument 1,0,0
Hospital 545,District 28,Instrument 2,0,0
Hospital 545,District 28,Instrument 3,0,0
Hospital 545,District 28,Instrument 4,0,0
Hospital 545,District 28,Instrument 6,0,0
Hospital 545,District 46,Instrument 3,0,0
Hospital 547,District 12,Instrument 2,0,0
Hospital 547,District 13,Instrument 1,0,0
Hospital 547,District 13,Instrument 3,0,0
Hospital 547,District 13,Instrument 4,0,0
Hospital 547,District 13,Instrument 5,0,0
Hospital 549,District 13,Instrument 2,0,0
Hospital 549,District 13,Instrument 3,0,0
Hospital 549,District 13,Instrument 5,0,0
Hospital 549,District 13,Instrument 8,0,0
Hospital 549,District 16,Instrument 2,0,0
Hospital 549,District 18,Instrument 1,0,0
Hospital 549,District 18,Instrument 2,0,0
Hospital 549,District 18,Instrument 3,0,0
Hospital 549,District 18,Instrument 6,0,0
Hospital 549,District 20,Instrument 1,0,0
Hospital 549,District 20,Instrument 6,0,0
Hospital 549,District 28,Instrument 1,0,0
Hospital 549,District 28,Instrument 2,0,0
Hospital 549,District 28,Instrument 3,0,0
Hospital 549,District 28,Instrument 4,0,0
Hospital 549,District 28,Instrument 5,0,0
Hospital 549,District 28,Instrument 6,0,0
Hospital 549,District 28,Instrument 7,0,0
Hospital 549,District 34,Instrument 1,0,0
Hospital 549,District 34,Instrument 2,0,0
Hospital 549,District 34,Instrument 3,0,0
Hospital 549,District 34,Instrument 5,0,0
Hospital 549,District 34,Instrument 7,0,0
Hospital 549,District 39,Instrument 1,0,0
Hospital 549,District 39,Instrument 2,0,0
Hospital 549,District 39,Instrument 4,0,0
Hospital 549,District 41,Instrument 1,0,0
Hospital 549,District 41,Instrument 2,0,0
Hospital 549,District 41,Instrument 3,0,0
Hospital 55,District 33,Instrument 2,0,0
Hospital 55,District 33,Instrument 3,0,0
Hospital 550,District 13,Instrument 1,0,0
Hospital 550,District 13,Instrument 2,0,0
Hospital 550,District 13,Instrument 3,0,0
Hospital 550,District 13,Instrument 5,0,0
Hospital 550,District 28,Instrument 1,0,0
Hospital 550,District 28,Instrument 2,0,0
Hospital 550,District 28,Instrument 6,0,0
Hospital 551,District 12,Instrument 2,0,0
Hospital 551,District 12,Instrument 3,0,0
Hospital 551,District 13,Instrument 1,0,0
Hospital 551,District 13,Instrument 2,0,0
Hospital 551,District 13,Instrument 3,0,0
Hospital 551,District 13,Instrument 4,0,0
Hospital 551,District 13,Instrument 8,0,0
Hospital 551,District 18,Instrument 1,0,0
Hospital 551,District 18,Instrument 2,0,0
Hospital 551,District 18,Instrument 3,0,0
Hospital 551,District 18,Instrument 6,0,0
Hospital 551,District 3,Instrument 2,0,0
Hospital 551,District 44,Instrument 2,0,0
Hospital 551,District 44,Instrument 3,0,0
Hospital 551,District 44,Instrument 7,0,0
Hospital 553,District 13,Instrument 1,0,0
Hospital 553,District 13,Instrument 3,0,0
Hospital 553,District 13,Instrument 4,0,0
Hospital 553,District 13,Instrument 5,0,0
Hospital 553,District 13,Instrument 8,0,0
Hospital 553,District 25,Instrument 2,0,0
Hospital 553,District 25,Instrument 3,0,0
Hospital 553,District 25,Instrument 4,0,0
Hospital 555,District 27,Instrument 1,0,0
Hospital 555,District 27,Instrument 2,0,0
Hospital 555,District 39,Instrument 1,0,0
Hospital 555,District 39,Instrument 4,0,0
Hospital 556,District 18,Instrument 1,0,0
Hospital 556,District 18,Instrument 2,0,0
Hospital 556,District 18,Instrument 4,0,0
Hospital 556,District 18,Instrument 6,0,0
Hospital 556,District 2,Instrument 1,0,0
Hospital 556,District 2,Instrument 2,0,0
Hospital 556,District 2,Instrument 6,0,0
Hospital 556,District 2,Instrument 8,0,0
Hospital 558,District 29,Instrument 1,0,0
Hospital 558,District 29,Instrument 2,0,0
Hospital 558,District 29,Instrument 3,0,0
Hospital 558,District 29,Instrument 4,0,0
Hospital 558,District 29,Instrument 8,0,0
Hospital 56,District 10,Instrument 1,0,0
Hospital 56,District 10,Instrument 2,0,0
Hospital 56,District 10,Instrument 3,0,0
Hospital 56,District 10,Instrument 4,0,0
Hospital 56,District 10,Instrument 6,0,0
Hospital 56,District 12,Instrument 2,0,0
Hospital 56,District 12,Instrument 3,0,0
Hospital 56,District 12,Instrument 8,0,0
Hospital 56,District 13,Instrument 1,0,0
Hospital 56,District 13,Instrument 2,0,0
Hospital 56,District 13,Instrument 3,0,0
Hospital 56,District 13,Instrument 4,0,0
Hospital 56,District 13,Instrument 5,0,0
Hospital 56,District 13,Instrument 8,0,0
Hospital 56,District 16,Instrument 2,0,0
Hospital 56,District 17,Instrument 1,0,0
Hospital 56,District 17,Instrument 2,0,0
Hospital 56,District 17,Instrument 3,0,0
Hospital 56,District 18,Instrument 1,0,0
Hospital 56,District 18,Instrument 15,0,0
Hospital 56,District 18,Instrument 3,0,0
Hospital 56,District 18,Instrument 4,0,0
Hospital 56,District 18,Instrument 6,0,0
Hospital 56,District 18,Instrument 7,0,0
Hospital 56,District 2,Instrument 1,0,0
Hospital 56,District 2,Instrument 2,0,0
Hospital 56,District 2,Instrument 4,0,0
Hospital 56,District 20,Instrument 1,0,0
Hospital 56,District 20,Instrument 6,0,0
Hospital 56,District 20,Instrument 7,0,0
Hospital 56,District 25,Instrument 2,0,0
Hospital 56,District 25,Instrument 3,0,0
Hospital 56,District 28,Instrument 1,0,0
Hospital 56,District 28,Instrument 2,0,0
Hospital 56,District 28,Instrument 4,0,0
Hospital 56,District 28,Instrument 6,0,0
Hospital 56,District 29,Instrument 1,0,0
Hospital 56,District 29,Instrument 2,0,0
Hospital 56,District 29,Instrument 4,0,0
Hospital 56,District 3,Instrument 2,0,0
Hospital 56,District 32,Instrument 1,0,0
Hospital 56,District 32,Instrument 2,0,0
Hospital 56,District 32,Instrument 3,0,0
Hospital 56,District 32,Instrument 4,0,0
Hospital 56,District 32,Instrument 5,0,0
Hospital 56,District 35,Instrument 2,0,0
Hospital 56,District 37,Instrument 2,0,0
Hospital 56,District 37,Instrument 4,0,0
Hospital 56,District 40,Instrument 2,0,0
Hospital 56,District 41,Instrument 1,0,0
Hospital 56,District 44,Instrument 2,0,0
Hospital 56,District 44,Instrument 3,0,0
Hospital 56,District 44,Instrument 7,0,0
Hospital 56,District 45,Instrument 2,0,0
Hospital 56,District 45,Instrument 3,0,0
Hospital 56,District 46,Instrument 2,0,0
Hospital 56,District 48,Instrument 1,0,0
Hospital 56,District 48,Instrument 2,0,0
Hospital 56,District 48,Instrument 3,0,0
Hospital 56,District 48,Instrument 8,0,0
Hospital 56,District 49,Instrument 2,0,0
Hospital 56,District 5,Instrument 2,0,0
Hospital 56,District 6,Instrument 2,0,0
Hospital 56,District 9,Instrument 2,0,0
Hospital 560,District 13,Instrument 1,0,0
Hospital 560,District 13,Instrument 3,0,0
Hospital 560,District 13,Instrument 4,0,0
Hospital 560,District 13,Instrument 5,0,0
Hospital 560,District 18,Instrument 1,0,0
Hospital 560,District 18,Instrument 2,0,0
Hospital 560,District 18,Instrument 4,0,0
Hospital 560,District 18,Instrument 6,0,0
Hospital 560,District 18,Instrument 7,0,0
Hospital 560,District 19,Instrument 1,0,0
Hospital 560,District 19,Instrument 2,0,0
Hospital 560,District 19,Instrument 7,0,0
Hospital 560,District 20,Instrument 1,0,0
Hospital 560,District 20,Instrument 7,0,0
Hospital 560,District 25,Instrument 2,0,0
Hospital 560,District 25,Instrument 3,0,0
Hospital 560,District 25,Instrument 4,0,0
Hospital 560,District 28,Instrument 1,0,0
Hospital 560,District 28,Instrument 2,0,0
Hospital 560,District 28,Instrument 3,0,0
Hospital 560,District 28,Instrument 4,0,0
Hospital 560,District 28,Instrument 5,0,0
Hospital 560,District 28,Instrument 6,0,0
Hospital 560,District 34,Instrument 1,0,0
Hospital 560,District 34,Instrument 5,0,0
Hospital 560,District 37,Instrument 3,0,0
Hospital 560,District 44,Instrument 2,0,0
Hospital 560,District 48,Instrument 1,0,0
Hospital 560,District 48,Instrument 2,0,0
Hospital 560,District 48,Instrument 3,0,0
Hospital 560,District 6,Instrument 2,0,0
Hospital 561,District 16,Instrument 2,0,0
Hospital 561,District 29,Instrument 1,0,0
Hospital 561,District 29,Instrument 2,0,0
Hospital 561,District 29,Instrument 3,0,0
Hospital 561,District 29,Instrument 4,0,0
Hospital 561,District 37,Instrument 2,0,0
Hospital 561,District 37,Instrument 3,0,0
Hospital 562,District 10,Instrument 1,0,0
Hospital 562,District 10,Instrument 2,0,0
Hospital 562,District 10,Instrument 3,0,0
Hospital 562,District 10,Instrument 4,0,0
Hospital 562,District 10,Instrument 6,0,0
Hospital 562,District 10,Instrument 7,0,0
Hospital 562,District 25,Instrument 2,0,0
Hospital 562,District 28,Instrument 1,0,0
Hospital 562,District 28,Instrument 2,0,0
Hospital 562,District 28,Instrument 3,0,0
Hospital 562,District 28,Instrument 6,0,0
Hospital 562,District 29,Instrument 1,0,0
Hospital 562,District 29,Instrument 2,0,0
Hospital 562,District 29,Instrument 4,0,0
Hospital 562,District 37,Instrument 2,0,0
Hospital 562,District 37,Instrument 3,0,0
Hospital 562,District 39,Instrument 1,0,0
Hospital 562,District 39,Instrument 2,0,0
Hospital 562,District 39,Instrument 4,0,0
Hospital 562,District 41,Instrument 1,0,0
Hospital 562,District 6,Instrument 2,0,0
Hospital 563,District 13,Instrument 1,0,0
Hospital 563,District 13,Instrument 4,0,0
Hospital 563,District 13,Instrument 5,0,0
Hospital 563,District 13,Instrument 8,0,0
Hospital 563,District 18,Instrument 1,0,0
Hospital 563,District 18,Instrument 2,0,0
Hospital 563,District 18,Instrument 3,0,0
Hospital 563,District 18,Instrument 4,0,0
Hospital 563,District 18,Instrument 6,0,0
Hospital 563,District 18,Instrument 7,0,0
Hospital 563,District 20,Instrument 1,0,0
Hospital 563,District 20,Instrument 3,0,0
Hospital 563,District 20,Instrument 7,0,0
Hospital 563,District 3,Instrument 2,0,0
Hospital 563,District 35,Instrument 2,0,0
Hospital 563,District 39,Instrument 1,0,0
Hospital 563,District 39,Instrument 4,0,0
Hospital 563,District 8,Instrument 2,0,0
Hospital 563,District 9,Instrument 2,0,0
Hospital 564,District 18,Instrument 1,0,0
Hospital 564,District 18,Instrument 2,0,0
Hospital 564,District 18,Instrument 3,0,0
Hospital 564,District 18,Instrument 4,0,0
Hospital 564,District 18,Instrument 6,0,0
Hospital 564,District 18,Instrument 7,0,0
Hospital 564,District 28,Instrument 1,0,0
Hospital 564,District 28,Instrument 4,0,0
Hospital 564,District 28,Instrument 6,0,0
Hospital 564,District 41,Instrument 1,0,0
Hospital 564,District 6,Instrument 2,0,0
Hospital 565,District 13,Instrument 1,0,0
Hospital 565,District 13,Instrument 2,0,0
Hospital 565,District 13,Instrument 3,0,0
Hospital 565,District 13,Instrument 8,0,0
Hospital 565,District 20,Instrument 1,0,0
Hospital 565,District 20,Instrument 2,0,0
Hospital 565,District 20,Instrument 3,0,0
Hospital 565,District 20,Instrument 6,0,0
Hospital 566,District 25,Instrument 2,0,0
Hospital 566,District 25,Instrument 3,0,0
Hospital 566,District 28,Instrument 1,0,0
Hospital 566,District 28,Instrument 2,0,0
Hospital 566,District 28,Instrument 3,0,0
Hospital 566,District 28,Instrument 6,0,0
Hospital 567,District 25,Instrument 2,0,0
Hospital 567,District 25,Instrument 3,0,0
Hospital 567,District 29,Instrument 1,0,0
Hospital 567,District 29,Instrument 2,0,0
Hospital 567,District 29,Instrument 3,0,0
Hospital 567,District 29,Instrument 4,0,0
Hospital 567,District 29,Instrument 5,0,0
Hospital 567,District 37,Instrument 3,0,0
Hospital 567,District 42,Instrument 2,0,0
Hospital 568,District 12,Instrument 2,0,0
Hospital 568,District 12,Instrument 3,0,0
Hospital 568,District 13,Instrument 1,0,0
Hospital 568,District 13,Instrument 3,0,0
Hospital 568,District 13,Instrument 4,0,0
Hospital 568,District 13,Instrument 8,0,0
Hospital 568,District 18,Instrument 1,0,0
Hospital 568,District 18,Instrument 2,0,0
Hospital 568,District 18,Instrument 3,0,0
Hospital 568,District 18,Instrument 4,0,0
Hospital 568,District 18,Instrument 6,0,0
Hospital 568,District 19,Instrument 1,0,0
Hospital 568,District 19,Instrument 2,0,0
Hospital 568,District 19,Instrument 7,0,0
Hospital 568,District 2,Instrument 1,0,0
Hospital 568,District 2,Instrument 8,0,0
Hospital 568,District 20,Instrument 1,0,0
Hospital 568,District 20,Instrument 6,0,0
Hospital 568,District 20,Instrument 7,0,0
Hospital 568,District 28,Instrument 1,0,0
Hospital 568,District 28,Instrument 2,0,0
Hospital 568,District 28,Instrument 3,0,0
Hospital 568,District 28,Instrument 5,0,0
Hospital 568,District 28,Instrument 6,0,0
Hospital 568,District 3,Instrument 2,0,0
Hospital 568,District 32,Instrument 1,0,0
Hospital 568,District 32,Instrument 4,0,0
Hospital 568,District 32,Instrument 5,0,0
Hospital 568,District 34,Instrument 1,0,0
Hospital 568,District 34,Instrument 2,0,0
Hospital 568,District 34,Instrument 3,0,0
Hospital 568,District 34,Instrument 4,0,0
Hospital 568,District 34,Instrument 5,0,0
Hospital 568,District 34,Instrument 8,0,0
Hospital 568,District 39,Instrument 1,0,0
Hospital 568,District 39,Instrument 2,0,0
Hospital 568,District 39,Instrument 4,0,0
Hospital 568,District 4,Instrument 2,0,0
Hospital 568,District 41,Instrument 1,0,0
Hospital 568,District 41,Instrument 5,0,0
Hospital 568,District 44,Instrument 2,0,0
Hospital 568,District 44,Instrument 3,0,0
Hospital 568,District 44,Instrument 7,0,0
Hospital 568,District 46,Instrument 2,0,0
Hospital 568,District 46,Instrument 3,0,0
Hospital 568,District 6,Instrument 2,0,0
Hospital 568,District 8,Instrument 1,0,0
Hospital 57,District 12,Instrument 2,0,0
Hospital 57,District 13,Instrument 1,0,0
Hospital 57,District 13,Instrument 3,0,0
Hospital 57,District 13,Instrument 4,0,0
Hospital 57,District 13,Instrument 8,0,0
Hospital 57,District 20,Instrument 1,0,0
Hospital 57,District 20,Instrument 7,0,0
Hospital 57,District 35,Instrument 2,0,0
Hospital 57,District 44,Instrument 2,0,0
Hospital 57,District 44,Instrument 3,0,0
Hospital 57,District 44,Instrument 7,0,0
Hospital 57,District 6,Instrument 2,0,0
Hospital 570,District 13,Instrument 2,0,0
Hospital 573,District 10,Instrument 2,0,0
Hospital 573,District 10,Instrument 3,0,0
Hospital 573,District 10,Instrument 6,0,0
Hospital 573,District 12,Instrument 2,0,0
Hospital 573,District 13,Instrument 1,0,0
Hospital 573,District 13,Instrument 2,0,0
Hospital 573,District 13,Instrument 3,0,0
Hospital 573,District 13,Instrument 4,0,0
Hospital 573,District 13,Instrument 5,0,0
Hospital 573,District 13,Instrument 8,0,0
Hospital 573,District 18,Instrument 1,0,0
Hospital 573,District 18,Instrument 2,0,0
Hospital 573,District 18,Instrument 3,0,0
Hospital 573,District 18,Instrument 6,0,0
Hospital 573,District 20,Instrument 1,0,0
Hospital 573,District 20,Instrument 3,0,0
Hospital 573,District 20,Instrument 6,0,0
Hospital 573,District 20,Instrument 7,0,0
Hospital 573,District 28,Instrument 1,0,0
Hospital 573,District 28,Instrument 2,0,0
Hospital 573,District 28,Instrument 3,0,0
Hospital 573,District 28,Instrument 4,0,0
Hospital 573,District 28,Instrument 5,0,0
Hospital 573,District 28,Instrument 6,0,0
Hospital 573,District 32,Instrument 1,0,0
Hospital 573,District 32,Instrument 2,0,0
Hospital 573,District 32,Instrument 3,0,0
Hospital 573,District 32,Instrument 5,0,0
Hospital 573,District 34,Instrument 1,0,0
Hospital 573,District 34,Instrument 2,0,0
Hospital 573,District 39,Instrument 1,0,0
Hospital 573,District 39,Instrument 2,0,0
Hospital 573,District 39,Instrument 4,0,0
Hospital 573,District 39,Instrument 7,0,0
Hospital 573,District 41,Instrument 1,0,0
Hospital 573,District 41,Instrument 5,0,0
Hospital 573,District 44,Instrument 2,0,0
Hospital 573,District 44,Instrument 3,0,0
Hospital 573,District 44,Instrument 7,0,0
Hospital 574,District 13,Instrument 1,0,0
Hospital 574,District 13,Instrument 4,0,0
Hospital 574,District 34,Instrument 1,0,0
Hospital 574,District 34,Instrument 4,0,0
Hospital 574,District 34,Instrument 8,0,0
Hospital 574,District 37,Instrument 2,0,0
Hospital 574,District 6,Instrument 2,0,0
Hospital 575,District 13,Instrument 1,0,0
Hospital 575,District 13,Instrument 3,0,0
Hospital 575,District 13,Instrument 4,0,0
Hospital 575,District 13,Instrument 5,0,0
Hospital 575,District 13,Instrument 8,0,0
Hospital 575,District 19,Instrument 1,0,0
Hospital 575,District 19,Instrument 2,0,0
Hospital 575,District 19,Instrument 7,0,0
Hospital 575,District 20,Instrument 1,0,0
Hospital 575,District 28,Instrument 1,0,0
Hospital 575,District 28,Instrument 2,0,0
Hospital 575,District 28,Instrument 3,0,0
Hospital 575,District 28,Instrument 6,0,0
Hospital 575,District 28,Instrument 7,0,0
Hospital 575,District 34,Instrument 1,0,0
Hospital 575,District 34,Instrument 2,0,0
Hospital 575,District 34,Instrument 3,0,0
Hospital 575,District 34,Instrument 5,0,0
Hospital 575,District 34,Instrument 7,0,0
Hospital 575,District 4,Instrument 2,0,0
Hospital 575,District 41,Instrument 1,0,0
Hospital 575,District 41,Instrument 2,0,0
Hospital 575,District 41,Instrument 3,0,0
Hospital 575,District 41,Instrument 8,0,0
Hospital 575,District 8,Instrument 1,0,0
Hospital 575,District 8,Instrument 2,0,0
Hospital 576,District 13,Instrument 1,0,0
Hospital 576,District 13,Instrument 2,0,0
Hospital 576,District 13,Instrument 3,0,0
Hospital 576,District 13,Instrument 4,0,0
Hospital 576,District 13,Instrument 5,0,0
Hospital 576,District 13,Instrument 8,0,0
Hospital 577,District 25,Instrument 2,0,0
Hospital 577,District 25,Instrument 3,0,0
Hospital 577,District 25,Instrument 8,0,0
Hospital 577,District 37,Instrument 3,0,0
Hospital 577,District 37,Instrument 4,0,0
Hospital 578,District 28,Instrument 1,0,0
Hospital 578,District 28,Instrument 6,0,0
Hospital 578,District 28,Instrument 8,0,0
Hospital 58,District 13,Instrument 5,0,0
Hospital 580,District 13,Instrument 1,0,0
Hospital 580,District 13,Instrument 2,0,0
Hospital 580,District 13,Instrument 4,0,0
Hospital 580,District 13,Instrument 8,0,0
Hospital 580,District 15,Instrument 1,0,0
Hospital 580,District 15,Instrument 3,0,0
Hospital 580,District 15,Instrument 7,0,0
Hospital 580,District 17,Instrument 1,0,0
Hospital 580,District 17,Instrument 4,0,0
Hospital 580,District 18,Instrument 1,0,0
Hospital 580,District 18,Instrument 2,0,0
Hospital 580,District 18,Instrument 3,0,0
Hospital 580,District 18,Instrument 4,0,0
Hospital 580,District 18,Instrument 5,0,0
Hospital 580,District 18,Instrument 6,0,0
Hospital 580,District 18,Instrument 7,0,0
Hospital 580,District 20,Instrument 1,0,0
Hospital 580,District 20,Instrument 6,0,0
Hospital 580,District 20,Instrument 7,0,0
Hospital 580,District 25,Instrument 2,0,0
Hospital 580,District 25,Instrument 3,0,0
Hospital 580,District 28,Instrument 1,0,0
Hospital 580,District 28,Instrument 2,0,0
Hospital 580,District 28,Instrument 3,0,0
Hospital 580,District 28,Instrument 4,0,0
Hospital 580,District 28,Instrument 6,0,0
Hospital 580,District 3,Instrument 2,0,0
Hospital 580,District 32,Instrument 1,0,0
Hospital 580,District 32,Instrument 2,0,0
Hospital 580,District 32,Instrument 3,0,0
Hospital 580,District 32,Instrument 4,0,0
Hospital 580,District 32,Instrument 5,0,0
Hospital 580,District 34,Instrument 1,0,0
Hospital 580,District 34,Instrument 7,0,0
Hospital 580,District 34,Instrument 8,0,0
Hospital 580,District 35,Instrument 2,0,0
Hospital 580,District 39,Instrument 1,0,0
Hospital 580,District 39,Instrument 4,0,0
Hospital 580,District 39,Instrument 7,0,0
Hospital 580,District 41,Instrument 3,0,0
Hospital 580,District 41,Instrument 5,0,0
Hospital 580,District 44,Instrument 2,0,0
Hospital 580,District 44,Instrument 3,0,0
Hospital 580,District 44,Instrument 7,0,0
Hospital 580,District 48,Instrument 1,0,0
Hospital 580,District 48,Instrument 2,0,0
Hospital 580,District 48,Instrument 3,0,0
Hospital 580,District 48,Instrument 7,0,0
Hospital 580,District 48,Instrument 8,0,0
Hospital 580,District 5,Instrument 2,0,0
Hospital 581,District 13,Instrument 1,0,0
Hospital 581,District 13,Instrument 4,0,0
Hospital 581,District 13,Instrument 8,0,0
Hospital 581,District 20,Instrument 1,0,0
Hospital 581,District 20,Instrument 6,0,0
Hospital 582,District 12,Instrument 2,0,0
Hospital 582,District 12,Instrument 3,0,0
Hospital 582,District 13,Instrument 1,0,0
Hospital 582,District 13,Instrument 8,0,0
Hospital 582,District 17,Instrument 1,0,0
Hospital 582,District 17,Instrument 3,0,0
Hospital 582,District 18,Instrument 1,0,0
Hospital 582,District 18,Instrument 2,0,0
Hospital 582,District 18,Instrument 3,0,0
